employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,has_prior_rating,previous_year_rating_display,training_bucket
4645,Finance,region_22,Bachelor's,m,sourcing,1,30,3.0,6,0,64.0,0,1,3.0,60-69
68074,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,35,3.0,7,0,50.0,0,1,3.0,<50
55647,Sales & Marketing,region_1,Bachelor's,m,other,1,27,3.0,3,0,52.0,0,1,3.0,50-59
67908,Finance,region_26,Bachelor's,f,other,1,28,2.0,8,0,55.0,0,1,2.0,50-59
67045,Sales & Marketing,region_2,Master's & above,m,other,1,37,4.0,2,0,64.0,1,1,4.0,60-69
77846,Operations,region_29,Bachelor's,m,other,2,30,3.0,5,0,58.0,0,1,3.0,50-59
43984,Analytics,region_7,Bachelor's,f,other,1,28,3.0,4,0,79.0,0,1,3.0,70-79
50105,Procurement,region_13,Bachelor's,m,other,1,50,1.0,7,0,71.0,0,1,1.0,70-79
16464,HR,region_7,Master's & above,m,other,1,40,4.0,2,0,48.0,0,1,4.0,<50
39036,Procurement,region_17,Master's & above,f,sourcing,1,48,3.0,14,0,65.0,0,1,3.0,60-69
39427,Sales & Marketing,region_1,Bachelor's,m,other,1,26,2.0,2,0,54.0,0,1,2.0,50-59
73484,Analytics,region_22,Master's & above,m,other,1,34,5.0,8,0,82.0,1,1,5.0,80+
1892,Technology,region_5,Bachelor's,m,referred,1,25,3.0,2,0,77.0,0,1,3.0,70-79
65687,Sales & Marketing,region_11,Bachelor's,m,other,1,48,4.0,16,0,51.0,0,1,4.0,50-59
15472,Procurement,region_2,Bachelor's,m,other,1,58,4.0,13,0,68.0,0,1,4.0,60-69
69380,Sales & Marketing,region_2,Master's & above,f,other,1,37,1.0,10,0,49.0,0,1,1.0,<50
14941,Operations,region_2,Bachelor's,f,other,1,25,,1,0,59.0,0,0,,50-59
36111,Operations,region_32,Bachelor's,m,sourcing,1,39,1.0,5,0,60.0,0,1,1.0,50-59
4636,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,26,3.0,2,0,50.0,0,1,3.0,<50
58159,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,28,1.0,4,0,50.0,0,1,1.0,<50
18457,Analytics,region_29,Bachelor's,m,sourcing,3,34,3.0,3,0,82.0,0,1,3.0,80+
14809,Sales & Marketing,region_23,Master's & above,m,sourcing,1,39,5.0,12,0,48.0,0,1,5.0,<50
26025,Operations,region_11,Bachelor's,m,other,1,28,3.0,4,0,59.0,0,1,3.0,50-59
73105,Sales & Marketing,region_22,Master's & above,f,other,1,35,5.0,8,0,50.0,0,1,5.0,<50
1235,Operations,region_26,Bachelor's,f,other,2,34,1.0,8,0,62.0,0,1,1.0,60-69
64224,Analytics,region_2,Bachelor's,m,other,1,50,2.0,5,0,87.0,0,1,2.0,80+
20565,Operations,region_3,Master's & above,f,other,1,38,5.0,3,0,60.0,0,1,5.0,50-59
7320,Operations,region_2,Bachelor's,f,sourcing,1,32,2.0,7,0,62.0,0,1,2.0,60-69
53360,Analytics,region_26,Bachelor's,m,other,1,27,3.0,2,0,82.0,0,1,3.0,80+
54765,Procurement,region_2,Bachelor's,m,other,1,49,3.0,4,0,69.0,0,1,3.0,60-69
23626,Technology,region_2,Bachelor's,f,sourcing,1,31,2.0,8,0,81.0,1,1,2.0,80+
925,Analytics,region_2,Master's & above,m,sourcing,1,47,1.0,18,0,86.0,0,1,1.0,80+
26960,Finance,region_7,Bachelor's,f,sourcing,1,31,3.0,6,0,60.0,0,1,3.0,50-59
35085,Finance,region_26,Bachelor's,m,sourcing,1,29,,1,0,58.0,0,0,,50-59
70732,Procurement,region_2,Bachelor's,f,sourcing,1,40,2.0,10,0,70.0,0,1,2.0,60-69
3382,Sales & Marketing,region_14,Bachelor's,m,other,1,27,3.0,2,0,56.0,0,1,3.0,50-59
6070,Legal,region_7,Bachelor's,m,sourcing,1,30,5.0,4,0,56.0,0,1,5.0,50-59
54346,Technology,region_1,Master's & above,m,sourcing,1,31,5.0,2,0,76.0,0,1,5.0,70-79
13391,Sales & Marketing,region_2,Master's & above,f,sourcing,1,42,4.0,3,0,51.0,0,1,4.0,50-59
73439,Sales & Marketing,region_15,Unknown,m,other,1,34,5.0,10,0,53.0,0,1,5.0,50-59
36079,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,27,4.0,4,0,52.0,0,1,4.0,50-59
64735,Analytics,region_32,Bachelor's,m,sourcing,1,29,,1,0,84.0,0,0,,80+
70400,Sales & Marketing,region_7,Master's & above,f,sourcing,1,38,3.0,9,0,51.0,0,1,3.0,50-59
75276,Procurement,region_13,Bachelor's,m,sourcing,2,33,3.0,4,0,72.0,0,1,3.0,70-79
38141,HR,region_2,Master's & above,m,sourcing,1,42,3.0,3,0,49.0,0,1,3.0,<50
2821,Analytics,region_29,Bachelor's,m,other,1,32,1.0,4,0,85.0,0,1,1.0,80+
58632,R&D,region_7,Bachelor's,m,other,2,30,3.0,8,0,88.0,0,1,3.0,80+
49646,Operations,region_21,Bachelor's,m,other,2,30,2.0,2,0,56.0,0,1,2.0,50-59
10856,Finance,region_29,Bachelor's,m,sourcing,1,28,3.0,5,0,66.0,0,1,3.0,60-69
69369,Operations,region_30,Bachelor's,f,sourcing,1,32,3.0,5,0,57.0,0,1,3.0,50-59
30680,R&D,region_22,Bachelor's,m,referred,2,29,5.0,3,0,81.0,0,1,5.0,80+
44143,Finance,region_2,Bachelor's,m,other,2,45,3.0,2,0,55.0,0,1,3.0,50-59
57300,Procurement,region_22,Bachelor's,f,sourcing,2,27,3.0,3,0,67.0,0,1,3.0,60-69
57896,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,3.0,4,0,51.0,0,1,3.0,50-59
20661,Operations,region_2,Bachelor's,m,sourcing,1,27,4.0,3,0,60.0,0,1,4.0,50-59
34895,Sales & Marketing,region_2,Bachelor's,m,other,1,20,,1,0,49.0,0,0,,<50
12676,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,34,2.0,4,0,49.0,0,1,2.0,<50
74932,Operations,region_22,Bachelor's,m,sourcing,1,41,4.0,13,0,62.0,0,1,4.0,60-69
14724,Sales & Marketing,region_22,Unknown,m,other,1,38,1.0,2,0,55.0,0,1,1.0,50-59
33406,Operations,region_15,Bachelor's,m,other,1,41,1.0,5,0,60.0,0,1,1.0,50-59
2602,Finance,region_2,Bachelor's,m,sourcing,1,51,3.0,2,0,59.0,0,1,3.0,50-59
75996,Sales & Marketing,region_2,Bachelor's,m,other,3,38,3.0,9,0,51.0,0,1,3.0,50-59
53653,Sales & Marketing,region_2,Bachelor's,m,other,1,22,3.0,2,0,53.0,0,1,3.0,50-59
17307,Operations,region_27,Bachelor's,f,sourcing,1,37,4.0,10,0,59.0,0,1,4.0,50-59
5713,Sales & Marketing,region_34,Bachelor's,f,sourcing,1,27,5.0,2,0,52.0,0,1,5.0,50-59
46970,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,27,,1,0,51.0,0,0,,50-59
62575,Operations,region_4,Master's & above,m,other,1,42,,1,1,57.0,1,0,,50-59
3834,Operations,region_30,Master's & above,m,other,1,38,3.0,8,0,59.0,0,1,3.0,50-59
75842,Analytics,region_32,Bachelor's,m,other,1,35,4.0,9,0,90.0,0,1,4.0,80+
47861,Operations,region_2,Bachelor's,f,sourcing,1,28,3.0,4,0,59.0,0,1,3.0,50-59
73910,Finance,region_19,Bachelor's,m,sourcing,2,33,2.0,9,0,60.0,0,1,2.0,50-59
25113,Sales & Marketing,region_27,Bachelor's,m,other,2,31,3.0,5,0,46.0,0,1,3.0,<50
62487,Operations,region_15,Master's & above,m,other,2,41,5.0,15,0,58.0,0,1,5.0,50-59
64535,Procurement,region_22,Master's & above,m,other,1,33,4.0,7,0,70.0,0,1,4.0,60-69
33124,Operations,region_2,Master's & above,m,other,1,52,1.0,19,0,70.0,1,1,1.0,60-69
59627,Operations,region_6,Bachelor's,f,sourcing,1,27,1.0,3,0,62.0,0,1,1.0,60-69
43108,Technology,region_2,Bachelor's,m,sourcing,2,35,4.0,2,0,81.0,0,1,4.0,80+
69405,HR,region_31,Bachelor's,m,sourcing,2,24,,1,0,54.0,0,0,,50-59
63684,Procurement,region_7,Bachelor's,f,sourcing,1,28,1.0,2,0,65.0,0,1,1.0,60-69
20321,Sales & Marketing,region_1,Bachelor's,f,sourcing,1,26,4.0,3,0,52.0,0,1,4.0,50-59
49657,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,26,3.0,3,0,43.0,0,1,3.0,<50
32702,Analytics,region_22,Bachelor's,f,other,1,28,4.0,2,0,86.0,0,1,4.0,80+
25607,Finance,region_22,Bachelor's,m,other,2,27,3.0,3,0,60.0,0,1,3.0,50-59
53044,Analytics,region_7,Master's & above,m,other,1,39,5.0,11,0,85.0,0,1,5.0,80+
4079,Operations,region_16,Bachelor's,m,other,1,27,5.0,2,0,59.0,0,1,5.0,50-59
33293,Analytics,region_23,Bachelor's,m,sourcing,1,33,3.0,6,0,86.0,0,1,3.0,80+
23332,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,26,3.0,2,0,50.0,0,1,3.0,<50
61750,Sales & Marketing,region_7,Bachelor's,m,other,4,26,,1,0,47.0,0,0,,<50
48755,Sales & Marketing,region_15,Bachelor's,m,other,1,22,,1,0,47.0,0,0,,<50
22918,Operations,region_21,Bachelor's,m,other,1,25,3.0,1,0,60.0,0,1,3.0,50-59
34053,Sales & Marketing,region_1,Master's & above,m,other,1,34,1.0,7,0,52.0,0,1,1.0,50-59
64485,R&D,region_8,Master's & above,m,other,1,30,3.0,4,0,86.0,0,1,3.0,80+
19110,Procurement,region_10,Bachelor's,m,other,1,30,2.0,4,0,73.0,0,1,2.0,70-79
39051,Technology,region_15,Master's & above,f,other,1,38,4.0,4,0,76.0,0,1,4.0,70-79
36164,Operations,region_7,Master's & above,f,other,1,43,4.0,14,0,59.0,0,1,4.0,50-59
10425,Analytics,region_2,Bachelor's,m,other,1,30,4.0,2,0,87.0,0,1,4.0,80+
36798,Analytics,region_15,Bachelor's,m,other,1,32,4.0,9,0,86.0,0,1,4.0,80+
29013,Analytics,region_20,Bachelor's,m,other,3,28,,1,0,84.0,0,0,,80+
27351,Technology,region_27,Below Secondary,m,sourcing,1,24,3.0,2,0,79.0,0,1,3.0,70-79
43995,Technology,region_22,Bachelor's,m,other,2,27,4.0,2,0,83.0,0,1,4.0,80+
30698,Sales & Marketing,region_31,Unknown,m,other,1,24,4.0,2,0,54.0,0,1,4.0,50-59
21970,Procurement,region_34,Bachelor's,m,other,1,28,4.0,5,0,66.0,0,1,4.0,60-69
40221,HR,region_2,Master's & above,f,sourcing,1,38,3.0,11,0,50.0,0,1,3.0,<50
22178,Procurement,region_5,Bachelor's,f,other,1,27,5.0,3,0,71.0,0,1,5.0,70-79
44410,Technology,region_13,Bachelor's,m,other,1,45,3.0,16,0,80.0,0,1,3.0,70-79
65398,Operations,region_16,Master's & above,f,other,1,37,4.0,3,0,59.0,0,1,4.0,50-59
31088,Technology,region_23,Master's & above,f,sourcing,1,36,3.0,10,0,77.0,0,1,3.0,70-79
44928,HR,region_2,Master's & above,m,other,1,41,3.0,7,0,47.0,0,1,3.0,<50
12115,R&D,region_2,Bachelor's,m,sourcing,1,37,3.0,7,0,85.0,0,1,3.0,80+
50059,Legal,region_26,Bachelor's,m,other,1,32,3.0,5,0,59.0,0,1,3.0,50-59
34907,Procurement,region_2,Bachelor's,f,other,3,32,1.0,7,0,68.0,0,1,1.0,60-69
19663,Analytics,region_8,Bachelor's,m,sourcing,2,28,3.0,4,0,87.0,0,1,3.0,80+
32216,Technology,region_7,Master's & above,m,other,1,41,5.0,2,0,82.0,0,1,5.0,80+
26661,Sales & Marketing,region_29,Bachelor's,m,other,1,36,2.0,4,0,49.0,0,1,2.0,<50
48070,Technology,region_7,Master's & above,f,sourcing,1,39,3.0,11,0,88.0,1,1,3.0,80+
36392,Sales & Marketing,region_10,Bachelor's,m,other,1,36,3.0,4,0,48.0,0,1,3.0,<50
8556,Operations,region_7,Below Secondary,m,sourcing,2,24,,1,0,58.0,0,0,,50-59
68030,Operations,region_2,Unknown,f,other,1,53,3.0,2,0,59.0,0,1,3.0,50-59
14791,Procurement,region_2,Bachelor's,m,other,1,37,4.0,3,0,71.0,0,1,4.0,70-79
49560,Procurement,region_2,Bachelor's,f,other,1,45,3.0,7,1,69.0,0,1,3.0,60-69
35461,Analytics,region_28,Master's & above,m,other,2,31,2.0,6,0,86.0,0,1,2.0,80+
55572,Analytics,region_22,Master's & above,m,sourcing,1,36,5.0,7,0,88.0,0,1,5.0,80+
32461,Analytics,region_29,Bachelor's,f,other,1,26,,1,0,88.0,0,0,,80+
17901,Operations,region_32,Master's & above,m,sourcing,1,40,3.0,5,0,59.0,0,1,3.0,50-59
59975,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,28,5.0,2,0,48.0,0,1,5.0,<50
47395,Sales & Marketing,region_30,Master's & above,m,sourcing,1,37,1.0,7,0,53.0,0,1,1.0,50-59
14914,Analytics,region_7,Bachelor's,m,sourcing,1,49,3.0,18,0,83.0,0,1,3.0,80+
2377,Operations,region_2,Master's & above,m,sourcing,1,52,5.0,3,0,56.0,0,1,5.0,50-59
64296,Technology,region_5,Bachelor's,m,other,1,24,4.0,2,0,83.0,0,1,4.0,80+
27775,Technology,region_7,Bachelor's,m,other,1,52,5.0,4,1,89.0,1,1,5.0,80+
23234,HR,region_3,Master's & above,m,other,1,32,4.0,4,1,89.0,1,1,4.0,80+
63386,Sales & Marketing,region_23,Bachelor's,m,other,1,26,1.0,3,0,51.0,0,1,1.0,50-59
13326,Analytics,region_22,Unknown,m,sourcing,1,26,3.0,2,0,88.0,0,1,3.0,80+
7638,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,34,1.0,7,0,47.0,0,1,1.0,<50
26526,Operations,region_22,Master's & above,m,sourcing,1,31,1.0,4,0,63.0,0,1,1.0,60-69
29263,Sales & Marketing,region_2,Bachelor's,f,other,1,36,3.0,8,0,49.0,0,1,3.0,<50
45778,Procurement,region_4,Master's & above,m,other,1,41,3.0,3,0,66.0,0,1,3.0,60-69
32038,Operations,region_4,Master's & above,m,other,1,31,,1,0,62.0,0,0,,60-69
25846,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,30,3.0,6,0,54.0,0,1,3.0,50-59
63749,HR,region_11,Bachelor's,f,sourcing,1,32,3.0,3,0,53.0,0,1,3.0,50-59
41555,Finance,region_29,Bachelor's,m,other,1,25,5.0,3,0,60.0,0,1,5.0,50-59
34963,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,38,1.0,7,0,48.0,0,1,1.0,<50
26047,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,44,3.0,14,0,50.0,0,1,3.0,<50
19173,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,5.0,7,1,90.0,1,1,5.0,80+
71006,Technology,region_7,Bachelor's,m,sourcing,1,35,3.0,8,0,82.0,0,1,3.0,80+
77602,Sales & Marketing,region_15,Unknown,m,other,1,36,3.0,7,0,52.0,0,1,3.0,50-59
52338,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,,1,0,47.0,1,0,,<50
4023,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,35,3.0,7,0,49.0,0,1,3.0,<50
49346,Procurement,region_2,Bachelor's,f,sourcing,1,59,3.0,15,0,67.0,0,1,3.0,60-69
62738,Sales & Marketing,region_13,Bachelor's,m,other,1,32,3.0,3,0,54.0,0,1,3.0,50-59
46735,Procurement,region_2,Bachelor's,m,other,2,33,4.0,6,0,70.0,0,1,4.0,60-69
30948,Operations,region_31,Bachelor's,m,other,2,32,5.0,7,0,59.0,0,1,5.0,50-59
33126,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,24,,1,0,53.0,0,0,,50-59
44036,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,29,5.0,2,0,50.0,0,1,5.0,<50
58679,Operations,region_2,Master's & above,f,other,1,38,5.0,8,0,60.0,0,1,5.0,50-59
31425,Procurement,region_7,Bachelor's,f,other,1,32,5.0,6,0,71.0,0,1,5.0,70-79
42874,Operations,region_34,Bachelor's,f,other,1,28,1.0,5,0,58.0,0,1,1.0,50-59
4728,Procurement,region_2,Bachelor's,f,sourcing,1,31,3.0,7,0,69.0,0,1,3.0,60-69
61381,Operations,region_22,Bachelor's,f,sourcing,1,43,3.0,16,0,60.0,0,1,3.0,50-59
74978,Procurement,region_13,Bachelor's,m,other,1,41,4.0,13,0,70.0,0,1,4.0,60-69
53317,Sales & Marketing,region_2,Bachelor's,m,other,1,37,1.0,4,0,50.0,0,1,1.0,<50
26451,Technology,region_13,Bachelor's,f,sourcing,1,24,4.0,2,0,82.0,0,1,4.0,80+
11929,Procurement,region_29,Master's & above,m,other,1,41,2.0,10,0,73.0,0,1,2.0,70-79
48927,Analytics,region_28,Bachelor's,m,sourcing,3,28,4.0,6,0,90.0,0,1,4.0,80+
72786,Operations,region_2,Master's & above,f,sourcing,1,35,1.0,7,0,58.0,0,1,1.0,50-59
39871,Technology,region_31,Bachelor's,m,sourcing,1,28,1.0,3,0,77.0,0,1,1.0,70-79
74312,Sales & Marketing,region_2,Bachelor's,m,other,1,40,5.0,9,0,53.0,0,1,5.0,50-59
74100,Sales & Marketing,region_4,Master's & above,m,other,1,42,3.0,5,0,50.0,0,1,3.0,<50
29666,Sales & Marketing,region_26,Bachelor's,m,other,2,27,3.0,1,0,48.0,0,1,3.0,<50
53837,Analytics,region_23,Bachelor's,m,other,2,39,3.0,11,0,86.0,0,1,3.0,80+
53650,Analytics,region_28,Master's & above,m,other,1,36,5.0,8,0,83.0,0,1,5.0,80+
49582,Operations,region_19,Bachelor's,m,sourcing,1,42,4.0,5,0,64.0,0,1,4.0,60-69
14921,Sales & Marketing,region_6,Bachelor's,f,other,2,32,3.0,9,0,46.0,0,1,3.0,<50
50854,Procurement,region_16,Master's & above,m,other,1,38,4.0,8,0,70.0,0,1,4.0,60-69
14559,Sales & Marketing,region_34,Bachelor's,m,other,2,25,3.0,2,0,48.0,0,1,3.0,<50
51056,Finance,region_2,Bachelor's,m,sourcing,1,35,5.0,9,0,59.0,0,1,5.0,50-59
70548,Technology,region_2,Master's & above,f,sourcing,1,48,3.0,17,0,82.0,0,1,3.0,80+
53311,Operations,region_22,Master's & above,m,sourcing,2,52,4.0,18,0,56.0,0,1,4.0,50-59
23583,Analytics,region_16,Bachelor's,m,other,1,26,,1,0,88.0,0,0,,80+
14391,Sales & Marketing,region_28,Master's & above,m,referred,1,32,5.0,3,0,40.0,0,1,5.0,<50
58205,Operations,region_2,Bachelor's,f,other,2,33,3.0,10,0,60.0,0,1,3.0,50-59
10641,Operations,region_27,Bachelor's,m,other,1,46,4.0,4,0,59.0,0,1,4.0,50-59
65613,Analytics,region_29,Master's & above,m,sourcing,2,31,3.0,2,0,88.0,0,1,3.0,80+
23722,Analytics,region_7,Master's & above,m,sourcing,1,34,5.0,4,0,81.0,1,1,5.0,80+
59093,Procurement,region_11,Bachelor's,m,other,2,28,3.0,3,0,71.0,0,1,3.0,70-79
42909,Sales & Marketing,region_18,Bachelor's,m,other,1,30,1.0,5,0,46.0,0,1,1.0,<50
10401,HR,region_2,Bachelor's,f,sourcing,1,36,3.0,7,0,51.0,0,1,3.0,50-59
65768,Technology,region_26,Bachelor's,m,other,1,44,3.0,3,0,76.0,0,1,3.0,70-79
4328,Operations,region_2,Bachelor's,m,sourcing,2,31,5.0,3,0,62.0,0,1,5.0,60-69
77550,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,5.0,8,0,50.0,0,1,5.0,<50
38661,Sales & Marketing,region_1,Master's & above,f,other,1,37,5.0,8,0,51.0,0,1,5.0,50-59
49247,Technology,region_2,Bachelor's,m,other,5,39,4.0,4,0,79.0,0,1,4.0,70-79
7263,Sales & Marketing,region_7,Unknown,m,sourcing,1,20,3.0,2,0,48.0,0,1,3.0,<50
11632,Procurement,region_2,Bachelor's,f,sourcing,1,52,5.0,6,0,67.0,1,1,5.0,60-69
21896,Operations,region_22,Bachelor's,m,sourcing,1,31,5.0,5,0,59.0,0,1,5.0,50-59
39935,R&D,region_22,Master's & above,m,referred,1,33,5.0,4,0,88.0,0,1,5.0,80+
23543,Technology,region_13,Bachelor's,m,sourcing,1,48,3.0,24,0,74.0,0,1,3.0,70-79
14260,Operations,region_4,Master's & above,m,sourcing,1,48,5.0,17,0,59.0,0,1,5.0,50-59
61243,Operations,region_13,Bachelor's,m,other,1,30,3.0,4,0,59.0,0,1,3.0,50-59
55556,Procurement,region_22,Bachelor's,m,sourcing,1,26,4.0,2,0,68.0,0,1,4.0,60-69
29099,Analytics,region_22,Unknown,m,other,1,33,3.0,7,0,87.0,0,1,3.0,80+
33527,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,1.0,9,0,50.0,0,1,1.0,<50
5617,Technology,region_22,Master's & above,m,other,1,45,3.0,7,0,77.0,0,1,3.0,70-79
6080,HR,region_31,Bachelor's,f,other,1,25,5.0,5,0,50.0,0,1,5.0,<50
5125,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3.0,3,0,56.0,0,1,3.0,50-59
55094,Analytics,region_28,Bachelor's,m,other,1,38,4.0,4,0,85.0,0,1,4.0,80+
68435,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,33,3.0,6,0,48.0,0,1,3.0,<50
69044,Technology,region_11,Bachelor's,m,other,1,32,3.0,3,0,81.0,0,1,3.0,80+
52804,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,37,5.0,5,0,55.0,0,1,5.0,50-59
59053,HR,region_4,Master's & above,f,sourcing,1,32,5.0,6,0,47.0,0,1,5.0,<50
71925,Finance,region_12,Bachelor's,m,other,1,31,5.0,7,0,55.0,0,1,5.0,50-59
56632,HR,region_2,Master's & above,f,other,1,42,5.0,7,0,48.0,0,1,5.0,<50
55602,Analytics,region_2,Bachelor's,f,sourcing,1,36,4.0,3,0,84.0,0,1,4.0,80+
5103,Sales & Marketing,region_2,Unknown,m,other,1,24,3.0,3,0,48.0,0,1,3.0,<50
73587,Operations,region_12,Bachelor's,f,other,1,34,3.0,7,0,57.0,0,1,3.0,50-59
59479,Sales & Marketing,region_19,Bachelor's,m,other,1,34,5.0,5,0,50.0,0,1,5.0,<50
53075,Sales & Marketing,region_2,Master's & above,m,sourcing,1,36,5.0,7,0,46.0,0,1,5.0,<50
31698,Technology,region_2,Master's & above,f,other,2,40,5.0,7,0,80.0,0,1,5.0,70-79
42394,Analytics,region_2,Master's & above,m,sourcing,2,50,5.0,17,0,85.0,0,1,5.0,80+
35419,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,49.0,0,1,3.0,<50
59523,Analytics,region_16,Bachelor's,m,sourcing,1,29,5.0,4,0,83.0,0,1,5.0,80+
54868,R&D,region_22,Bachelor's,m,sourcing,1,33,3.0,7,0,85.0,0,1,3.0,80+
6875,Procurement,region_2,Master's & above,m,other,1,53,3.0,25,0,65.0,0,1,3.0,60-69
14030,Analytics,region_34,Bachelor's,m,sourcing,1,29,5.0,3,0,79.0,0,1,5.0,70-79
57566,Sales & Marketing,region_16,Unknown,m,other,1,23,,1,0,44.0,0,0,,<50
43769,Operations,region_7,Bachelor's,f,other,1,30,4.0,2,0,59.0,0,1,4.0,50-59
17997,Procurement,region_10,Bachelor's,f,sourcing,1,31,3.0,3,0,71.0,0,1,3.0,70-79
46208,Sales & Marketing,region_10,Bachelor's,m,other,1,29,5.0,3,0,47.0,0,1,5.0,<50
1080,Procurement,region_22,Bachelor's,m,other,3,31,1.0,2,0,64.0,0,1,1.0,60-69
39784,Operations,region_2,Bachelor's,m,other,1,51,3.0,8,0,62.0,0,1,3.0,60-69
56825,Technology,region_26,Master's & above,m,sourcing,1,35,1.0,5,0,82.0,0,1,1.0,80+
11732,Operations,region_24,Bachelor's,m,sourcing,1,26,3.0,4,0,67.0,0,1,3.0,60-69
39633,Technology,region_32,Bachelor's,m,sourcing,1,32,3.0,9,0,80.0,0,1,3.0,70-79
53020,Technology,region_16,Bachelor's,f,other,1,32,5.0,6,0,77.0,0,1,5.0,70-79
11957,Technology,region_13,Master's & above,m,other,1,32,3.0,2,0,80.0,0,1,3.0,70-79
8366,Analytics,region_7,Bachelor's,m,sourcing,1,36,5.0,4,0,81.0,0,1,5.0,80+
45305,Operations,region_14,Bachelor's,m,other,2,34,5.0,6,0,59.0,0,1,5.0,50-59
76413,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,34,5.0,3,0,50.0,0,1,5.0,<50
35699,Operations,region_31,Bachelor's,m,sourcing,1,45,3.0,14,0,60.0,0,1,3.0,50-59
68829,Finance,region_22,Bachelor's,m,other,1,29,4.0,6,0,60.0,0,1,4.0,50-59
54361,Technology,region_2,Bachelor's,f,other,1,34,5.0,5,0,83.0,0,1,5.0,80+
17179,Sales & Marketing,region_30,Unknown,m,other,1,23,3.0,2,0,53.0,0,1,3.0,50-59
9325,Operations,region_30,Bachelor's,f,other,1,37,4.0,5,0,60.0,0,1,4.0,50-59
15891,Procurement,region_24,Bachelor's,f,sourcing,1,32,3.0,4,0,69.0,0,1,3.0,60-69
62423,Procurement,region_7,Master's & above,m,other,1,46,3.0,16,0,68.0,0,1,3.0,60-69
33222,Analytics,region_15,Master's & above,m,sourcing,1,32,4.0,4,0,86.0,0,1,4.0,80+
25131,Technology,region_11,Bachelor's,m,sourcing,1,31,5.0,7,0,81.0,1,1,5.0,80+
73464,Sales & Marketing,region_31,Unknown,m,sourcing,2,25,3.0,2,0,49.0,0,1,3.0,<50
41559,HR,region_2,Master's & above,m,other,1,39,5.0,7,0,44.0,0,1,5.0,<50
38133,Sales & Marketing,region_4,Master's & above,f,sourcing,1,41,3.0,14,0,48.0,0,1,3.0,<50
73512,HR,region_7,Master's & above,m,other,2,31,3.0,2,0,57.0,1,1,3.0,50-59
32478,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,41,2.0,4,0,50.0,0,1,2.0,<50
1021,Finance,region_2,Bachelor's,f,sourcing,1,41,5.0,4,0,60.0,0,1,5.0,50-59
37664,Operations,region_22,Bachelor's,f,sourcing,1,38,3.0,12,0,62.0,0,1,3.0,60-69
55587,Technology,region_17,Bachelor's,f,other,1,30,5.0,4,0,76.0,1,1,5.0,70-79
42711,Finance,region_2,Bachelor's,f,other,1,35,3.0,9,0,59.0,0,1,3.0,50-59
10477,Sales & Marketing,region_2,Bachelor's,m,other,2,27,1.0,2,0,49.0,0,1,1.0,<50
18891,Finance,region_2,Master's & above,m,other,1,42,3.0,11,0,59.0,0,1,3.0,50-59
16914,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,31,5.0,4,0,51.0,0,1,5.0,50-59
22328,Operations,region_7,Bachelor's,f,other,1,43,5.0,2,0,59.0,0,1,5.0,50-59
55984,Operations,region_2,Master's & above,m,sourcing,1,56,2.0,5,0,55.0,0,1,2.0,50-59
47596,Procurement,region_2,Bachelor's,m,other,1,28,,1,1,96.0,1,0,,80+
26614,Operations,region_20,Bachelor's,f,other,1,34,3.0,8,0,60.0,0,1,3.0,50-59
56939,Procurement,region_7,Master's & above,f,sourcing,1,49,4.0,6,0,70.0,0,1,4.0,60-69
52812,Sales & Marketing,region_2,Bachelor's,m,other,1,26,5.0,4,0,50.0,0,1,5.0,<50
60790,Sales & Marketing,region_22,Bachelor's,m,referred,1,32,5.0,3,0,53.0,0,1,5.0,50-59
3669,HR,region_31,Bachelor's,f,other,1,29,3.0,3,0,48.0,0,1,3.0,<50
48993,Sales & Marketing,region_2,Unknown,m,sourcing,2,36,4.0,3,0,47.0,0,1,4.0,<50
